LibraryElement, DeclaringType, EntityKind, Count, Status
TKS_Models.Product.ModelYear,TKS_Models.Product,Property,2,1
TKS_Models.Product.Category,TKS_Models.Product,Property,2,1
TKS_Models.Product.Brand,TKS_Models.Product,Property,2,1
TKS_Models.Product.Name,TKS_Models.Product,Property,2,1
System.Data.SqlClient.SqlDataAdapter..ctor,System.Data.SqlClient.SqlDataAdapter,Method,2,1
System.Data.SqlClient.SqlDataAdapter,System.Data.SqlClient.SqlDataAdapter,Type,2,1
System.Windows.Forms.DataGridViewColumn.Width,System.Windows.Forms.DataGridViewColumn,Property,2,1
System.Windows.Forms.DataGridViewColumn.Visible,System.Windows.Forms.DataGridViewColumn,Property,2,1
System.Windows.Forms.DataGridViewColumn.DefaultCellStyle,System.Windows.Forms.DataGridViewColumn,Property,6,1
TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.combobx,TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.combobx,Type,1,1
System.Windows.Forms.DockStyle.Fill,System.Windows.Forms.DockStyle,Field,4,1
System.Windows.Forms.DockStyle.Bottom,System.Windows.Forms.DockStyle,Field,2,1
System.Reflection.AssemblyVersionAttribute..ctor,System.Reflection.AssemblyVersionAttribute,Method,3,1
System.Windows,System.Windows,Type,35,1
TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.id,TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.id,Type,2,1
System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxButtons,Type,2,1
System.Windows.Forms.TreeNodeMouseClickEventHandler,System.Windows.Forms.TreeNodeMouseClickEventHandler,Type,2,1
System.Windows.Forms.DockStyle,System.Windows.Forms.DockStyle,Type,3,1
System.Windows.Forms.ComboBox.Items,System.Windows.Forms.ComboBox,Property,4,1
System.Windows.Forms.ComboBox.SelectedItem,System.Windows.Forms.ComboBox,Property,8,1
System.Windows.Forms.ComboBox.Text,System.Windows.Forms.ComboBox,Property,4,1
System.Windows.Forms.ComboBox.DropDownStyle,System.Windows.Forms.ComboBox,Property,10,1
System.Windows.Forms.ComboBox.SelectedIndex,System.Windows.Forms.ComboBox,Property,14,1
System.Windows.Forms.ComboBox.DataSource,System.Windows.Forms.ComboBox,Property,8,1
System.Windows.Forms.ComboBox.SelectedIndexChanged,System.Windows.Forms.ComboBox,Event,6,1
System.Windows.Forms.ComboBox,System.Windows.Forms.ComboBox,Type,24,1
System.Windows.Forms.ComboBox..ctor,System.Windows.Forms.ComboBox,Method,9,1
TKS.frmList.SetupGrid.dataTable,TKS.frmList.SetupGrid.dataTable,Type,1,1
TKS.frmProduct.SetAlert.alertControl,TKS.frmProduct.SetAlert.alertControl,Type,2,1
TKS.UiCommons.GetComboValueFromText.item,TKS.UiCommons.GetComboValueFromText.item,Type,2,1
System.Windows.Forms.AutoScaleMode.Font,System.Windows.Forms.AutoScaleMode,Field,13,0
System.Windows.Forms.MessageBoxButtons.YesNo,System.Windows.Forms.MessageBoxButtons,Field,4,1
System.Windows.Forms.DataGridViewColumnCollection.this[],System.Windows.Forms.DataGridViewColumnCollection,Property,5,1
TKS.UiCommons.GetComboValueFromText.text,TKS.UiCommons.GetComboValueFromText.text,Type,1,1
System.Windows.Forms.AutoScaleMode,System.Windows.Forms.AutoScaleMode,Type,13,1
TKS.ucOkCancel.btnOk_Click.sender,TKS.ucOkCancel.btnOk_Click.sender,Type,1,1
TKS_DB.DataHandler.GetTableIdent.tableName,TKS_DB.DataHandler.GetTableIdent.tableName,Type,1,1
TKS.ucOkCancel.set_CancelButtonText.value,TKS.ucOkCancel.set_CancelButtonText.value,Type,1,1
TKS.frmMain.Dispose.disposing,TKS.frmMain.Dispose.disposing,Type,2,1
TKS.frmList.Dispose.disposing,TKS.frmList.Dispose.disposing,Type,2,1
TKS.frmRoles.frmRoles_Load.user,TKS.frmRoles.frmRoles_Load.user,Type,2,1
TKS.ElectronicBillForms.CustomersOrders.button2_Click.item,TKS.ElectronicBillForms.CustomersOrders.button2_Click.item,Type,1,1
TKS_Models.Utilities.DataFormating.GetNullParameter.parameter,TKS_Models.Utilities.DataFormating.GetNullParameter.parameter,Type,2,1
System.Windows.Forms.DataGridViewCellEventHandler,System.Windows.Forms.DataGridViewCellEventHandler,Type,2,1
TKS.frmOrders.lblQuantity,TKS.frmOrders,Field,8,1
TKS.frmOrders.lblPrice,TKS.frmOrders,Field,8,1
TKS.frmOrders.lblDiscount,TKS.frmOrders,Field,8,1
TKS.frmOrders.lblStore,TKS.frmOrders,Field,8,1
TKS.frmOrders.lblStaff,TKS.frmOrders,Field,8,1
TKS.frmOrders.lb,TKS.frmOrders,Field,8,1
TKS.frmOrders.gbxUsers,TKS.frmOrders,Field,11,1
TKS.frmOrders.grbProduct,TKS.frmOrders,Field,11,1
TKS.frmOrders.lbsShipDate,TKS.frmOrders,Field,8,1
TKS.frmOrders.lblOrderN,TKS.frmOrders,Field,8,1
TKS.frmOrders.lblOrderDate,TKS.frmOrders,Field,8,1
TKS.frmOrders.numDiscount,TKS.frmOrders,Field,13,1
TKS.frmOrders.numPrice,TKS.frmOrders,Field,14,1
TKS.frmOrders.numQuantity,TKS.frmOrders,Field,16,1
TKS.frmOrders.components,TKS.frmOrders,Field,2,1
TKS.frmOrders.dtpShipping,TKS.frmOrders,Field,9,1
TKS.frmOrders.dtpArrival,TKS.frmOrders,Field,9,1
TKS.frmOrders.dtpOrder,TKS.frmOrders,Field,9,1
TKS.frmOrders.txtOrder,TKS.frmOrders,Field,8,1
TKS.frmOrders.btnPlaceOrder,TKS.frmOrders,Field,11,1
TKS.frmOrders.ucOkCancel1,TKS.frmOrders,Field,16,1
TKS.frmOrders.pnlOrder,TKS.frmOrders,Field,33,1
TKS.frmOrders.lbxCustomers,TKS.frmOrders,Field,11,1
TKS.frmOrders.lbxProducts,TKS.frmOrders,Field,14,1
TKS.frmOrders.cboStore,TKS.frmOrders,Field,11,1
TKS.frmOrders.cboStaff,TKS.frmOrders,Field,11,1
TKS.frmCustomer..ctor.isNew,TKS.frmCustomer..ctor.isNew,Type,1,1
TKS.frmOrders.UnitPrice,TKS.frmOrders,Property,2,1
TKS.frmOrders.DataHandler,TKS.frmOrders,Property,9,1
TKS.frmOrders.Customers,TKS.frmOrders,Property,2,1
TKS.frmOrders.Products,TKS.frmOrders,Property,2,1
TKS.frmOrders.Stores,TKS.frmOrders,Property,2,1
TKS.frmOrders.Staff,TKS.frmOrders,Property,2,1
TKS_DB.DataHandler.GetDataTableSourceCondition.adapter,TKS_DB.DataHandler.GetDataTableSourceCondition.adapter,Type,1,1
TKS.frmOrders,TKS.frmOrders,Type,2,1
TKS.frmOrders.frmOrders_Load,TKS.frmOrders,Method,1,1
TKS.frmOrders.btnPlaceOrder_Click,TKS.frmOrders,Method,1,1
TKS.frmOrders.NumericUpDownValueChanged,TKS.frmOrders,Method,2,1
TKS.frmOrders.lbxProducts_SelectedIndexChanged,TKS.frmOrders,Method,1,1
TKS.frmOrders.ucOkCancel1_Load,TKS.frmOrders,Method,1,1
TKS.frmOrders.ucOkCancel1_OkClick,TKS.frmOrders,Method,1,1
TKS.frmOrders.GetFinalPrice,TKS.frmOrders,Method,4,1
TKS.frmOrders.GetValidOrders,TKS.frmOrders,Method,2,1
TKS.frmOrders.LoadDataControls,TKS.frmOrders,Method,2,1
TKS.frmOrders.LoadDataSources,TKS.frmOrders,Method,2,1
TKS.frmOrders.InitializeComponent,TKS.frmOrders,Method,2,1
System.Array.Length,System.Array,Property,2,1
TKS.frmProduct.SetAlert.control,TKS.frmProduct.SetAlert.control,Type,1,1
TKS_DB.DataHandler.UpdateFields.role,TKS_DB.DataHandler.UpdateFields.role,Type,1,1
TKS.frmProduct.GetValidProduct.product,TKS.frmProduct.GetValidProduct.product,Type,2,1
System.Windows.Forms.DataGridViewCellEventArgs,System.Windows.Forms.DataGridViewCellEventArgs,Type,1,1
TKS.frmMain.ViewCustomersToolStripMenuItem_Click.form,TKS.frmMain.ViewCustomersToolStripMenuItem_Click.form,Type,1,1
TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.combobx,TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.combobx,Type,1,1
TKS.ElectronicBillForms.CustomersOrders,TKS.ElectronicBillForms.CustomersOrders,Type,2,1
TKS.ElectronicBillForms.CustomersOrders.button2_Click,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.textBox5_TextChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.comboBox1_SelectedIndexChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.button1_Click,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.InitializeComponent,TKS.ElectronicBillForms.CustomersOrders,Method,2,1
TKS.ElectronicBillForms.CustomersOrders..ctor,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.radioButton4_CheckedChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.radioButton3_CheckedChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.radioButton2_CheckedChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.radioButton1_CheckedChanged,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.CustomersOrders_Load,TKS.ElectronicBillForms.CustomersOrders,Method,1,1
TKS.ElectronicBillForms.CustomersOrders.Orders,TKS.ElectronicBillForms.CustomersOrders,Property,5,1
TKS.ElectronicBillForms.CustomersOrders.DataHandler,TKS.ElectronicBillForms.CustomersOrders,Property,3,1
TKS.ElectronicBillForms.CustomersOrders.Customers,TKS.ElectronicBillForms.CustomersOrders,Property,2,1
TKS.ValidationCommon.IsValidUserName.userId,TKS.ValidationCommon.IsValidUserName.userId,Type,1,1
TKS.ElectronicBillForms.CustomersOrders.paymentSel,TKS.ElectronicBillForms.CustomersOrders,Field,5,1
TKS.ElectronicBillForms.CustomersOrders.orderList,TKS.ElectronicBillForms.CustomersOrders,Field,9,1
TKS.ElectronicBillForms.CustomersOrders.consec,TKS.ElectronicBillForms.CustomersOrders,Field,1,1
TKS.ElectronicBillForms.CustomersOrders.billList,TKS.ElectronicBillForms.CustomersOrders,Field,2,1
TKS.ElectronicBillForms.CustomersOrders.economicActivity,TKS.ElectronicBillForms.CustomersOrders,Field,1,1
TKS.ElectronicBillForms.CustomersOrders.label10,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.textBox3,TKS.ElectronicBillForms.CustomersOrders,Field,7,1
TKS.ElectronicBillForms.CustomersOrders.radioButton1,TKS.ElectronicBillForms.CustomersOrders,Field,11,1
TKS.ElectronicBillForms.CustomersOrders.radioButton2,TKS.ElectronicBillForms.CustomersOrders,Field,11,1
TKS.ElectronicBillForms.CustomersOrders.radioButton3,TKS.ElectronicBillForms.CustomersOrders,Field,11,1
TKS.ElectronicBillForms.CustomersOrders.radioButton4,TKS.ElectronicBillForms.CustomersOrders,Field,11,1
TKS.ElectronicBillForms.CustomersOrders.groupBox1,TKS.ElectronicBillForms.CustomersOrders,Field,15,1
TKS.ElectronicBillForms.CustomersOrders.label2,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.button2,TKS.ElectronicBillForms.CustomersOrders,Field,9,1
TKS.ElectronicBillForms.CustomersOrders.label9,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.label8,TKS.ElectronicBillForms.CustomersOrders,Field,12,1
TKS.ElectronicBillForms.CustomersOrders.textBox5,TKS.ElectronicBillForms.CustomersOrders,Field,7,1
TKS.ElectronicBillForms.CustomersOrders.label7,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.label6,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.textBox4,TKS.ElectronicBillForms.CustomersOrders,Field,12,1
TKS.ElectronicBillForms.CustomersOrders.label5,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.textBox1,TKS.ElectronicBillForms.CustomersOrders,Field,12,1
TKS.ElectronicBillForms.CustomersOrders.label4,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.button1,TKS.ElectronicBillForms.CustomersOrders,Field,9,1
TKS.ElectronicBillForms.CustomersOrders.comboBox2,TKS.ElectronicBillForms.CustomersOrders,Field,9,1
TKS.ElectronicBillForms.CustomersOrders.officesArray,TKS.ElectronicBillForms.CustomersOrders,Field,2,1
TKS.ElectronicBillForms.CustomersOrders.comboBox1,TKS.ElectronicBillForms.CustomersOrders,Field,9,1
TKS.ElectronicBillForms.CustomersOrders.comboBox3,TKS.ElectronicBillForms.CustomersOrders,Field,9,1
TKS.ElectronicBillForms.CustomersOrders.srlNumbr,TKS.ElectronicBillForms.CustomersOrders,Field,2,1
TKS.ElectronicBillForms.CustomersOrders.components,TKS.ElectronicBillForms.CustomersOrders,Field,2,1
TKS.ElectronicBillForms.CustomersOrders.label1,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.textBox2,TKS.ElectronicBillForms.CustomersOrders,Field,10,1
TKS.ElectronicBillForms.CustomersOrders.label3,TKS.ElectronicBillForms.CustomersOrders,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.paymentDiscounts,TKS.ElectronicBillForms.CustomersOrders,Field,1,1
TKS_DB.DataHandler.GetTableIdent.connection,TKS_DB.DataHandler.GetTableIdent.connection,Type,3,1
System.Windows.Forms.ListControl.FormattingEnabled,System.Windows.Forms.ListControl,Property,13,0
System.Windows.Forms.ListControl.SelectedValue,System.Windows.Forms.ListControl,Property,2,1
System.Windows.Forms.ListControl.DisplayMember,System.Windows.Forms.ListControl,Property,10,1
System.Windows.Forms.ListControl.ValueMember,System.Windows.Forms.ListControl,Property,16,1
System.Windows.Forms.ListControl.DataSource,System.Windows.Forms.ListControl,Property,6,1
TKS_DB.QueryBuilder,TKS_DB.QueryBuilder,Type,1,1
TKS_DB.QueryBuilder.BuildParameters,TKS_DB.QueryBuilder,Method,4,1
TKS_DB.QueryBuilder.BuildInsertQuery,TKS_DB.QueryBuilder,Method,2,1
TKS.frmRoles.Dispose.disposing,TKS.frmRoles.Dispose.disposing,Type,2,1
TKS.UiCommons.LoadComboSource.cbo,TKS.UiCommons.LoadComboSource.cbo,Type,3,1
TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.order,TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.order,Type,2,1
System.Int32.ToString,System.Int32,Method,6,1
System.Int32,System.Int32,Type,1,1
TKS.ElectronicBillForms.CustomersOrders.button1_Click.count,TKS.ElectronicBillForms.CustomersOrders.button1_Click.count,Type,1,1
TKS.frmCustomer.txtFirstName_Validated.sender,TKS.frmCustomer.txtFirstName_Validated.sender,Type,1,1
TKS.frmCustomer.txtEmail_Leave.control,TKS.frmCustomer.txtEmail_Leave.control,Type,2,1
System.Windows.Forms.Control.Margin,System.Windows.Forms.Control,Property,31,0
System.Windows.Forms.Control.Font,System.Windows.Forms.Control,Property,2,1
System.Windows.Forms.Control.Padding,System.Windows.Forms.Control,Property,8,1
System.Windows.Forms.Control.ForeColor,System.Windows.Forms.Control,Property,8,1
System.Windows.Forms.Control.Visible,System.Windows.Forms.Control,Property,42,1
System.Windows.Forms.Control.TabIndex,System.Windows.Forms.Control,Property,264,1
System.Windows.Forms.Control.Size,System.Windows.Forms.Control,Property,276,1
System.Windows.Forms.Control.Name,System.Windows.Forms.Control,Property,302,1
System.Windows.Forms.Control.Location,System.Windows.Forms.Control,Property,266,1
System.Windows.Forms.Control.CausesValidation,System.Windows.Forms.Control,Property,2,1
System.Windows.Forms.Control.Dock,System.Windows.Forms.Control,Property,6,1
System.Windows.Forms.Control.Controls,System.Windows.Forms.Control,Property,282,1
System.Windows.Forms.Control.Enabled,System.Windows.Forms.Control,Property,70,1
System.Windows.Forms.Control.BackColor,System.Windows.Forms.Control,Property,44,1
System.Windows.Forms.Control.Text,System.Windows.Forms.Control,Property,20,1
System.ComponentModel.CancelEventArgs.Cancel,System.ComponentModel.CancelEventArgs,Property,3,1
System.Windows.Forms.Control.TextChanged,System.Windows.Forms.Control,Event,10,1
System.Windows.Forms.Control.KeyPress,System.Windows.Forms.Control,Event,4,1
System.Windows.Forms.Control.Leave,System.Windows.Forms.Control,Event,4,1
System.Windows.Forms.Control.Validated,System.Windows.Forms.Control,Event,2,1
System.Windows.Forms.Control.Validating,System.Windows.Forms.Control,Event,6,1
System.Windows.Forms.Control.Click,System.Windows.Forms.Control,Event,52,1
System.Windows.Forms.Control,System.Windows.Forms.Control,Type,14,1
System.ComponentModel.CancelEventArgs,System.ComponentModel.CancelEventArgs,Type,2,1
System.Windows.Forms.Control.PerformLayout,System.Windows.Forms.Control,Method,20,1
System.Windows.Forms.Control.Show,System.Windows.Forms.Control,Method,6,1
System.Windows.Forms.Control.ResumeLayout,System.Windows.Forms.Control,Method,78,1
System.Windows.Forms.Control.SuspendLayout,System.Windows.Forms.Control,Method,78,1
System.Windows.Forms.Control.Hide,System.Windows.Forms.Control,Method,3,1
TKS.UiCommons.LoadComboSource.displayMember,TKS.UiCommons.LoadComboSource.displayMember,Type,1,1
TKS.UiCommons.OpenWindow.T,TKS.UiCommons.OpenWindow.T,Type,4,1
TKS.ValidationCommon.IsValidEmailDomian.email,TKS.ValidationCommon.IsValidEmailDomian.email,Type,3,1
TKS_DB.DataHandler.GetTableCount.command,TKS_DB.DataHandler.GetTableCount.command,Type,4,1
System.Windows.Forms.FormBorderStyle.None,System.Windows.Forms.FormBorderStyle,Field,2,1
System.Windows.Forms.FormBorderStyle,System.Windows.Forms.FormBorderStyle,Type,1,1
System,System,Type,73,1
System.Windows.Forms,System.Windows.Forms,Type,35,1
System.Exception,System.Exception,Type,1,1
System.Data.SqlClient.SqlDataReader.Read,System.Data.SqlClient.SqlDataReader,Method,2,1
System.ComponentModel.BackgroundWorker..ctor,System.ComponentModel.BackgroundWorker,Method,1,1
System.ComponentModel.BackgroundWorker,System.ComponentModel.BackgroundWorker,Type,2,1
TKS.frmCustomer.txtFirstName_Validated.control,TKS.frmCustomer.txtFirstName_Validated.control,Type,3,1
System.Data.SqlClient.SqlDataReader.this[],System.Data.SqlClient.SqlDataReader,Property,1,1
System.Drawing.FontStyle.Regular,System.Drawing.FontStyle,Field,2,1
TKS.ElectronicBillForms.CustomersOrders.button2_Click.prflag,TKS.ElectronicBillForms.CustomersOrders.button2_Click.prflag,Type,2,1
TKS.frmOrders.LoadDataControls.products,TKS.frmOrders.LoadDataControls.products,Type,1,1
System.Drawing.FontStyle,System.Drawing.FontStyle,Type,1,1
TKS.ValidationCommon.IsValidUserName.handler,TKS.ValidationCommon.IsValidUserName.handler,Type,1,1
TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.value,TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.value,Type,2,1
System.Windows.Forms.DataGridView,System.Windows.Forms.DataGridView,Type,9,1
System.Windows.Forms.DataGridView..ctor,System.Windows.Forms.DataGridView,Method,4,1
System.Windows.Forms.DataGridView.RowTemplate,System.Windows.Forms.DataGridView,Property,8,1
System.Windows.Forms.DataGridView.ReadOnly,System.Windows.Forms.DataGridView,Property,8,1
System.Windows.Forms.DataGridView.ColumnHeadersHeightSizeMode,System.Windows.Forms.DataGridView,Property,8,1
System.Windows.Forms.DataGridView.AllowUserToDeleteRows,System.Windows.Forms.DataGridView,Property,8,1
System.Windows.Forms.DataGridView.AllowUserToAddRows,System.Windows.Forms.DataGridView,Property,8,1
System.Windows.Forms.DataGridView.Columns,System.Windows.Forms.DataGridView,Property,10,1
System.Windows.Forms.DataGridView.DataSource,System.Windows.Forms.DataGridView,Property,2,1
System.Windows.Forms.DataGridView.AllowUserToResizeRows,System.Windows.Forms.DataGridView,Property,4,0
System.Windows.Forms.DataGridView.AllowUserToResizeColumns,System.Windows.Forms.DataGridView,Property,4,0
System.Windows.Forms.DataGridView.CellContentClick,System.Windows.Forms.DataGridView,Event,1,0
TKS.frmOrders.GetValidOrders.order,TKS.frmOrders.GetValidOrders.order,Type,1,1
System.Data.SqlClient.SqlConnection,System.Data.SqlClient.SqlConnection,Type,8,1
System.Data.SqlClient.SqlConnection.Close,System.Data.SqlClient.SqlConnection,Method,16,1
System.Data.SqlClient.SqlConnection.Open,System.Data.SqlClient.SqlConnection,Method,16,1
System.Data.SqlClient.SqlConnection..ctor,System.Data.SqlClient.SqlConnection,Method,8,1
System.Windows.Forms.Form.ShowDialog,System.Windows.Forms.Form,Method,6,1
System.Windows.Forms.Form.Close,System.Windows.Forms.Form,Method,30,1
System.Windows.Forms.Form.Dispose,System.Windows.Forms.Form,Method,30,1
System.Windows.Forms.Form,System.Windows.Forms.Form,Type,19,1
